armRegionName,serviceFamily,serviceName,skuName,armSkuName,retailPrice,priceType,reservationTerm,unitOfMeasure,currencyCode
koreacentral,Compute,Virtual Machines,D32ads v6 Spot,Standard_D32ads_v6,0.3222,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX48ms v2 Spot,Standard_FX48ms_v2,1.23264,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs,Standard_HC44-32rs,4.277,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs,Standard_HC44-32rs,31845.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs,Standard_HC44-32rs,78676.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s,Standard_F2s,0.102,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s,Standard_F2s,689.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2s,Standard_F2s,1494.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32ms v2,Standard_FX32ms_v2,5.136,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32ms v2,Standard_FX32ms_v2,25646.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32ms v2,Standard_FX32ms_v2,36444.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8 v3 Spot,Standard_D8_v3,0.070454,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16ads v6 Spot,Standard_D16ads_v6,0.1611,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6 Low Priority,Standard_D48ads_v6,2.233,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6 Low Priority,Standard_D48ads_v6,0.675,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48s v2,Standard_F48s_v2,4.512,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48s v2,Standard_F48s_v2,2.304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176rs,Standard_HX176rs,19.76,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176rs,Standard_HX176rs,11.664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2,Standard_FX24ms_v2,3.852,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2,Standard_FX24ms_v2,19235.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24ms v2,Standard_FX24ms_v2,27333.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96alds v6,Standard_D96alds_v6,10.051,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D96alds v6,Standard_D96alds_v6,5.635,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4 Low Priority,Standard_D8as_v4,0.336,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4 Low Priority,Standard_D8as_v4,0.0944,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v4,Standard_D64_v4,6.72,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v4,Standard_D64_v4,3.776,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8 v4 Low Priority,Standard_D8_v4,0.336,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8 v4 Low Priority,Standard_D8_v4,0.0944,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2 Spot,Standard_F2,0.026492,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2 Spot,Standard_F2,0.014606,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16ms v2,Standard_FX16ms_v2,2.568,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16ms v2,Standard_FX16ms_v2,12823.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16ms v2,Standard_FX16ms_v2,18222.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16ams v6 Spot,Standard_F16ams_v6,0.252748,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8a v4,Standard_D8a_v4,0.472,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8a v4,Standard_D8a_v4,2398.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8a v4,Standard_D8a_v4,4664.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16as v4 Spot,Standard_D16as_v4,0.135181,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8ms v2 Spot,Standard_FX8ms_v2,0.26432,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX8ms v2 Spot,Standard_FX8ms_v2,0.20544,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC16asT4 v3,Standard_NC16as_T4_v3,2.217,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC16asT4 v3,Standard_NC16as_T4_v3,1.481,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P2 v2,,0.236,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v3 Low Priority,Standard_D2_v3,0.0246,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC96asv6 Low Priority,Standard_DC96as_v6,1.073,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8as v6,Standard_F8as_v6,0.674,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8as v6,Standard_F8as_v6,3658.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8as v6,Standard_F8as_v6,6904.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2 v4 Low Priority,Standard_D2_v4,0.0236,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1 v2,,0.118,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I2mv2,App_Service_I2_mv2_linux,1.086,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I2mv2,App_Service_I2_mv2_linux,6185.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I2mv2,App_Service_I2_mv2_linux,12843.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4,Standard_D48s_v4,2.832,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4,Standard_D48s_v4,14422.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4,Standard_D48s_v4,27984.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6,Standard_D192ds_v6,23.533,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D192ds_v6,Standard_D192ds_v6,14.701,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32-8s v3,Standard_D32-8s_v3,1.968,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24mds v2,Standard_FX24mds_v2,4.761,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24mds v2,Standard_FX24mds_v2,23773.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX24mds v2,Standard_FX24mds_v2,33782.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v4 Spot,Standard_D64_v4,0.962304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v4 Spot,Standard_D64_v4,0.540723,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v3 Spot,Standard_D64_v3,0.985216,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v3 Spot,Standard_D64_v3,0.563635,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v4,Standard_D4_v4,0.42,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v4,Standard_D4_v4,0.236,,,1 Hour,USD
koreacentral,Compute,Azure App Service,F1,,0.0,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v6 Spot,Standard_D8as_v6,0.06401,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v4,Standard_D4_v4,0.236,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v4,Standard_D4_v4,1202.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4 v4,Standard_D4_v4,2332.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC64asT4 v3 Spot,Standard_NC64as_T4_v3,2.40613,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC64asT4 v3 Spot,Standard_NC64as_T4_v3,1.55237,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v6 Spot,Standard_D2s_v6,0.017757,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4,Standard_D8as_v4,0.472,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4,Standard_D8as_v4,2398.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8as v4,Standard_D8as_v4,4664.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4ams v6,Standard_F4ams_v6,0.625,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F4ams v6,Standard_F4ams_v6,0.441,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6,Standard_D48ads_v6,5.582,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48ads v6,Standard_D48ads_v6,3.374,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16s,Standard_F16s,0.816,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16s,Standard_F16s,5542.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16s,Standard_F16s,11983.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ls v5 Low Priority,Standard_D64ls_v5,2.406,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ls v5 Low Priority,Standard_D64ls_v5,0.614,,,1 Hour,USD
koreacentral,Compute,Functions,Premium,,0.18,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32-8s v3 Low Priority,Standard_D32-8s_v3,0.394,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX96mds v2 Spot,Standard_FX96mds_v2,3.04704,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64als v6 Spot,Standard_D64als_v6,0.453658,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4als v6 Low Priority,Standard_D4als_v6,0.153,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4als v6 Low Priority,Standard_D4als_v6,0.0396,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32ams v6,Standard_F32ams_v6,5.002,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32ams v6,Standard_F32ams_v6,3.53,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ls v6,Standard_D64ls_v6,3.226,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ls v6,Standard_D64ls_v6,17519.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ls v6,Standard_D64ls_v6,33060.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v4 Spot,Standard_D2ds_v4,0.033079,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v4 Spot,Standard_D2ds_v4,0.019905,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v3 Spot,Standard_D48s_v3,0.422726,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-16mds v2,Standard_FX64-16mds_v2,15.64,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-16mds v2,Standard_FX64-16mds_v2,12.696,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-16ms v2 Spot,Standard_FX64-16ms_v2,2.11456,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX64-16ms v2 Spot,Standard_FX64-16ms_v2,1.64352,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A2 v2 Low Priority,Standard_A2_v2,0.068,,,1 Hour,USD
koreacentral,Compute,Cloud Services,A2 v2 Low Priority,Standard_A2_v2,0.02,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64 v4 Low Priority,Standard_D64_v4,0.755,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v4 Spot,Standard_D4as_v4,0.060144,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4as v4 Spot,Standard_D4as_v4,0.033795,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs Spot,Standard_HC44-32rs,0.970354,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs Spot,Standard_HC44-32rs,0.658658,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48ams v6 Spot,Standard_F48ams_v6,1.0588,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4 Low Priority,Standard_D48_v4,2.016,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4 Low Priority,Standard_D48_v4,0.566,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16mds v2,Standard_FX16mds_v2,3.174,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16mds v2,Standard_FX16mds_v2,15848.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16mds v2,Standard_FX16mds_v2,22521.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2als v6 Spot,Standard_F2als_v6,0.0482,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2als v6 Spot,Standard_F2als_v6,0.0298,,,1 Hour,USD
koreacentral,Compute,Functions,On Demand,On Demand,0.0,,,10,USD
koreacentral,Compute,Functions,On Demand,On Demand,4e-06,,,10,USD
koreacentral,Compute,Virtual Machines,FX32-16mds v2,Standard_FX32-16mds_v2,7.82,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16mds v2,Standard_FX32-16mds_v2,6.348,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HC44-32rs Spot,Standard_HC44-32rs,0.658658,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4,Standard_NV8as_v4,0.629,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4,Standard_NV8as_v4,3527.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV8as v4,Standard_NV8as_v4,7275.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6 Spot,Standard_D32alds_v6,0.47972,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6 Spot,Standard_D32alds_v6,0.26893,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48as v6,Standard_D48as_v6,4.891,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48as v6,Standard_D48as_v6,2.683,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12mds v2 Spot,Standard_FX12mds_v2,0.46928,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12mds v2 Spot,Standard_FX12mds_v2,0.38096,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV16as v4 Low Priority,Standard_NV16as_v4,0.798,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NV16as v4 Low Priority,Standard_NV16as_v4,0.252,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32as v6,Standard_F32as_v6,2.694,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32as v6,Standard_F32as_v6,14634.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32as v6,Standard_F32as_v6,27615.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16als v6 Spot,Standard_F16als_v6,0.170694,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4,Standard_D48_v4,2.832,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4,Standard_D48_v4,14422.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4,Standard_D48_v4,27984.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-144rsv4 Spot,Standard_HB176-144rs_v4,2.743664,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-144rsv4 Spot,Standard_HB176-144rs_v4,1.49688,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-96rsv4 Low Priority,Standard_HB176-96rs_v4,7.126,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-96rsv4 Low Priority,Standard_HB176-96rs_v4,1.944,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4lds v6 Spot,Standard_D4lds_v6,0.062006,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4lds v6 Spot,Standard_D4lds_v6,0.035657,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC16asT4 v3 Spot,Standard_NC16as_T4_v3,0.64293,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC16asT4 v3 Spot,Standard_NC16as_T4_v3,0.42949,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12ms v2 Spot,Standard_FX12ms_v2,0.39648,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12ms v2 Spot,Standard_FX12ms_v2,0.30816,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC32asv6 Low Priority,Standard_DC32as_v6,0.358,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6,Standard_D128s_v6,13.818,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D128s v6,Standard_D128s_v6,7.93,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v3,Standard_D32s_v3,3.44,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32s v3,Standard_D32s_v3,1.968,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v5 Low Priority,Standard_D32ls_v5,0.307,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3,Standard_NC4as_T4_v3,0.831,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3,Standard_NC4as_T4_v3,0.647,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8,Standard_F8,0.74,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8,Standard_F8,0.408,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v4 Low Priority,Standard_D48_v4,0.566,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D8 v3 Low Priority,Standard_D8_v3,0.344,,,1 Hour,USD
koreacentral,Compute,Cloud Services,D8 v3 Low Priority,Standard_D8_v3,0.098,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4 Low Priority,Standard_D4ds_v4,0.185,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4 Low Priority,Standard_D4ds_v4,0.0556,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3 Spot,Standard_NC4as_T4_v3,0.24099,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,NC4as T4 v3 Spot,Standard_NC4as_T4_v3,0.18763,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1 v3,Standard_P1_v3_Windows,0.341,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1 v3,Standard_P1_v3_Windows,0.139,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P1 v3,Standard_P1_v3_Windows,2225.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,P1 v3,Standard_P1_v3_Windows,5361.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3 Spot,Standard_D16_v3,0.246304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D16 v3 Spot,Standard_D16_v3,0.140909,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32as v6 Low Priority,Standard_D32as_v6,1.304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32as v6 Low Priority,Standard_D32as_v6,0.358,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,DC4adsv6 Low Priority,Standard_DC4ads_v6,0.0562,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4,Standard_D4ds_v4,0.278,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4,Standard_D4ds_v4,1418.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4ds v4,Standard_D4ds_v4,2747.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16 Spot,Standard_F16,0.211793,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F16 Spot,Standard_F16,0.116851,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P5mv3,Standard_P5_mv3_Windows,6.0352,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P5mv3,Standard_P5_mv3_Windows,2.165,,,1 Hour,USD
koreacentral,Compute,Azure App Service,P5mv3,Standard_P5_mv3_Windows,38878.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,P5mv3,Standard_P5_mv3_Windows,92649.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX16-8mds v2 Spot,Standard_FX16-8mds_v2,0.50784,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v3 Spot,Standard_D48_v3,0.422726,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4 Spot,Standard_D48s_v4,0.721728,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48s v4 Spot,Standard_D48s_v4,0.405542,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6,Standard_D48alds_v6,2.818,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6,Standard_D48alds_v6,14562.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48alds v6,Standard_D48alds_v6,28138.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32as v6 Spot,Standard_F32as_v6,0.385781,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48as v6,Standard_F48as_v6,4.042,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48as v6,Standard_F48as_v6,21951.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F48as v6,Standard_F48as_v6,41423.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6,Standard_D32alds_v6,3.35,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32alds v6,Standard_D32alds_v6,1.878,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6,Standard_D8s_v6,0.496,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6,Standard_D8s_v6,2692.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8s v6,Standard_D8s_v6,5080.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1als v6 Spot,Standard_F1als_v6,0.017327,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F1als v6 Spot,Standard_F1als_v6,0.010668,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ads v6,Standard_D8ads_v6,0.562,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ads v6,Standard_D8ads_v6,2907.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8ads v6,Standard_D8ads_v6,5616.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32als v6 Spot,Standard_F32als_v6,0.7712,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F32als v6 Spot,Standard_F32als_v6,0.4768,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8a v4 Spot,Standard_D8a_v4,0.120288,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D8a v4 Spot,Standard_D8a_v4,0.06759,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16ms v2,Standard_FX32-16ms_v2,5.136,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16ms v2,Standard_FX32-16ms_v2,25646.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX32-16ms v2,Standard_FX32-16ms_v2,36444.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2 Low Priority,Standard_F2,0.074,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F2 Low Priority,Standard_F2,0.0204,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F72s v2 Low Priority,Standard_F72s_v2,0.612,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs Spot,Standard_HX176-48rs,3.04304,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HX176-48rs Spot,Standard_HX176-48rs,1.796256,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8,Standard_F8,0.408,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8,Standard_F8,2776.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,F8,Standard_F8,5978.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v3 Low Priority,Standard_D48_v3,2.064,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D48 v3 Low Priority,Standard_D48_v3,0.59,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64a v4,Standard_D64a_v4,3.776,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64a v4,Standard_D64a_v4,19186.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64a v4,Standard_D64a_v4,37312.0,,3 Years,1 Hour,USD
koreacentral,Compute,Cloud Services,F8s v2 Low Priority,,0.283,,,1 Hour,USD
koreacentral,Compute,Cloud Services,F8s v2 Low Priority,,0.068,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I5mv2,App_Service_I5_mv2_linux,8.688,,,1 Hour,USD
koreacentral,Compute,Azure App Service,I5mv2,App_Service_I5_mv2_linux,49476.0,,1 Year,1 Hour,USD
koreacentral,Compute,Azure App Service,I5mv2,App_Service_I5_mv2_linux,102744.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v5 Low Priority,Standard_D32ls_v5,1.203,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D32ls v5 Low Priority,Standard_D32ls_v5,0.307,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v6,Standard_D2ds_v6,0.153,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v6,Standard_D2ds_v6,832.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2ds v6,Standard_D2ds_v6,1570.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v6 Spot,Standard_D2s_v6,0.030931,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2s v6 Spot,Standard_D2s_v6,0.017757,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6,Standard_D2lds_v6,0.125,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6,Standard_D2lds_v6,677.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,D2lds v6,Standard_D2lds_v6,1277.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6ms v2,Standard_FX12-6ms_v2,1.926,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6ms v2,Standard_FX12-6ms_v2,9617.0,,1 Year,1 Hour,USD
koreacentral,Compute,Virtual Machines,FX12-6ms v2,Standard_FX12-6ms_v2,13667.0,,3 Years,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-48rsv4,Standard_HB176-48rs_v4,17.816,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,HB176-48rsv4,Standard_HB176-48rs_v4,9.72,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D4lds v5 Low Priority,Standard_D4lds_v5,0.044,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ds v6,Standard_D64ds_v6,4.9,,,1 Hour,USD
koreacentral,Compute,Virtual Machines,D64ds v6,Standard_D64ds_v6,26615.0,,1 Year,1 Hour,USD
